frame_path,source_dataset,source_split,source_person_id,person,man,woman,short_hair,long_hair,bald_hair,black_clothes,white_clothes,red_clothes,blue_clothes,green_clothes,yellow_clothes,brown_clothes,gray_clothes,orange_clothes,pink_clothes,purple_clothes,dress,glasses,hat,backpack,bag,source_annotation_csv,source_image_reference
data\external\upar\raw\PA100k\release_data\release_data\041975.jpg,upar,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/041975.jpg
data\external\upar\raw\PA100k\release_data\release_data\068531.jpg,upar,,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/068531.jpg
data\external\upar\raw\PA100k\release_data\release_data\043975.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/043975.jpg
data\external\upar\raw\Market1501\bounding_box_train\0068_c6s1_010651_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0068_c6s1_010651_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\014504.jpg,upar,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/014504.jpg
data\external\upar\raw\Market1501\bounding_box_train\0994_c6s2_122018_01.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0994_c6s2_122018_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\035907.jpg,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/035907.jpg
data\external\upar\raw\PA100k\release_data\release_data\039133.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/039133.jpg
data\external\upar\raw\PA100k\release_data\release_data\072871.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/072871.jpg
data\external\upar\raw\PA100k\release_data\release_data\040358.jpg,upar,,,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/040358.jpg
data\external\upar\raw\PETA\images\10303.png,upar,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/10303.png
data\external\upar\raw\PA100k\release_data\release_data\055903.jpg,upar,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/055903.jpg
data\external\upar\raw\PA100k\release_data\release_data\012161.jpg,upar,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/012161.jpg
data\external\upar\raw\Market1501\bounding_box_train\0142_c1s5_012661_02.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0142_c1s5_012661_02.jpg
data\external\upar\raw\PA100k\release_data\release_data\068749.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/068749.jpg
data\external\upar\raw\PA100k\release_data\release_data\035108.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/035108.jpg
data\external\upar\raw\PA100k\release_data\release_data\049933.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/049933.jpg
data\external\upar\raw\PA100k\release_data\release_data\010899.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/010899.jpg
data\external\upar\raw\PA100k\release_data\release_data\033263.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/033263.jpg
data\external\upar\raw\PA100k\release_data\release_data\040216.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/040216.jpg
data\external\upar\raw\PETA\images\00549.png,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/00549.png
data\external\upar\raw\PA100k\release_data\release_data\073788.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/073788.jpg
data\external\upar\raw\PA100k\release_data\release_data\000515.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/000515.jpg
data\external\upar\raw\PA100k\release_data\release_data\027137.jpg,upar,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/027137.jpg
data\external\upar\raw\Market1501\bounding_box_train\1132_c3s3_071394_04.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1132_c3s3_071394_04.jpg
data\external\upar\raw\PA100k\release_data\release_data\073666.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/073666.jpg
data\external\upar\raw\Market1501\bounding_box_train\1254_c6s3_044792_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1254_c6s3_044792_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\076394.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/076394.jpg
data\external\upar\raw\Market1501\bounding_box_train\0142_c4s1_023076_03.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0142_c4s1_023076_03.jpg
data\external\upar\raw\PA100k\release_data\release_data\076475.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/076475.jpg
data\external\upar\raw\PA100k\release_data\release_data\022151.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/022151.jpg
data\external\upar\raw\PA100k\release_data\release_data\077050.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/077050.jpg
data\external\upar\raw\PA100k\release_data\release_data\018054.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/018054.jpg
data\external\upar\raw\PA100k\release_data\release_data\041251.jpg,upar,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/041251.jpg
data\external\upar\raw\PA100k\release_data\release_data\040185.jpg,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/040185.jpg
data\external\upar\raw\PA100k\release_data\release_data\058644.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/058644.jpg
data\external\upar\raw\PETA\images\05900.png,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/05900.png
data\external\upar\raw\Market1501\bounding_box_train\1304_c3s3_031428_02.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1304_c3s3_031428_02.jpg
data\external\upar\raw\PA100k\release_data\release_data\035465.jpg,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/035465.jpg
data\external\upar\raw\PETA\images\15472.png,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/15472.png
data\external\upar\raw\PA100k\release_data\release_data\067923.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/067923.jpg
data\external\upar\raw\PA100k\release_data\release_data\041625.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/041625.jpg
data\external\upar\raw\PA100k\release_data\release_data\016959.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/016959.jpg
data\external\upar\raw\PA100k\release_data\release_data\029437.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/029437.jpg
data\external\upar\raw\PA100k\release_data\release_data\073715.jpg,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/073715.jpg
data\external\upar\raw\PA100k\release_data\release_data\000865.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/000865.jpg
data\external\upar\raw\PA100k\release_data\release_data\001640.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/001640.jpg
data\external\upar\raw\PA100k\release_data\release_data\032668.jpg,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/032668.jpg
data\external\upar\raw\PA100k\release_data\release_data\054902.jpg,upar,,,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/054902.jpg
data\external\upar\raw\PA100k\release_data\release_data\030876.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/030876.jpg
data\external\upar\raw\PA100k\release_data\release_data\053398.jpg,upar,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/053398.jpg
data\external\upar\raw\Market1501\bounding_box_train\1017_c5s2_141849_01.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1017_c5s2_141849_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\018612.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/018612.jpg
data\external\upar\raw\PA100k\release_data\release_data\067293.jpg,upar,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/067293.jpg
data\external\upar\raw\PETA\images\15503.png,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/15503.png
data\external\upar\raw\PA100k\release_data\release_data\014340.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/014340.jpg
data\external\upar\raw\PETA\images\17740.png,upar,,,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/17740.png
data\external\upar\raw\PA100k\release_data\release_data\059719.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/059719.jpg
data\external\upar\raw\PETA\images\17057.png,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/17057.png
data\external\upar\raw\PA100k\release_data\release_data\063414.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/063414.jpg
data\external\upar\raw\PA100k\release_data\release_data\027962.jpg,upar,,,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/027962.jpg
data\external\upar\raw\PA100k\release_data\release_data\073132.jpg,upar,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/073132.jpg
data\external\upar\raw\PA100k\release_data\release_data\068507.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/068507.jpg
data\external\upar\raw\PA100k\release_data\release_data\079718.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/079718.jpg
data\external\upar\raw\PA100k\release_data\release_data\035006.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/035006.jpg
data\external\upar\raw\PA100k\release_data\release_data\069258.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/069258.jpg
data\external\upar\raw\PA100k\release_data\release_data\065506.jpg,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/065506.jpg
data\external\upar\raw\PA100k\release_data\release_data\040556.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/040556.jpg
data\external\upar\raw\PA100k\release_data\release_data\057791.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/057791.jpg
data\external\upar\raw\PA100k\release_data\release_data\030126.jpg,upar,,,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/030126.jpg
data\external\upar\raw\PA100k\release_data\release_data\045600.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045600.jpg
data\external\upar\raw\PA100k\release_data\release_data\025302.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/025302.jpg
data\external\upar\raw\PA100k\release_data\release_data\070968.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/070968.jpg
data\external\upar\raw\PA100k\release_data\release_data\024567.jpg,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/024567.jpg
data\external\upar\raw\Market1501\bounding_box_train\0082_c6s4_002977_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0082_c6s4_002977_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\057489.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/057489.jpg
data\external\upar\raw\PA100k\release_data\release_data\004767.jpg,upar,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/004767.jpg
data\external\upar\raw\PA100k\release_data\release_data\027594.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/027594.jpg
data\external\upar\raw\PA100k\release_data\release_data\035015.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/035015.jpg
data\external\upar\raw\PA100k\release_data\release_data\068837.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/068837.jpg
data\external\upar\raw\PA100k\release_data\release_data\070703.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/070703.jpg
data\external\upar\raw\PETA\images\18272.png,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/18272.png
data\external\upar\raw\Market1501\bounding_box_train\0648_c2s2_031037_01.jpg,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0648_c2s2_031037_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\016343.jpg,upar,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/016343.jpg
data\external\upar\raw\Market1501\bounding_box_train\1110_c5s2_152174_12.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1110_c5s2_152174_12.jpg
data\external\upar\raw\PA100k\release_data\release_data\031750.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/031750.jpg
data\external\upar\raw\Market1501\bounding_box_train\0423_c3s1_143808_03.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0423_c3s1_143808_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0742_c2s2_072782_02.jpg,upar,,,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0742_c2s2_072782_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0321_c2s1_072021_03.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0321_c2s1_072021_03.jpg
data\external\upar\raw\PA100k\release_data\release_data\045303.jpg,upar,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045303.jpg
data\external\upar\raw\PA100k\release_data\release_data\015866.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/015866.jpg
data\external\upar\raw\Market1501\bounding_box_train\1304_c3s3_031353_03.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1304_c3s3_031353_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0303_c3s1_067517_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0303_c3s1_067517_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1467_c3s3_069069_03.jpg,upar,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1467_c3s3_069069_03.jpg
data\external\upar\raw\PA100k\release_data\release_data\051530.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/051530.jpg
data\external\upar\raw\PA100k\release_data\release_data\070555.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/070555.jpg
data\external\upar\raw\PA100k\release_data\release_data\003440.jpg,upar,,,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/003440.jpg
data\external\upar\raw\PA100k\release_data\release_data\032210.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/032210.jpg
data\external\upar\raw\PA100k\release_data\release_data\051715.jpg,upar,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/051715.jpg
data\external\upar\raw\PA100k\release_data\release_data\037562.jpg,upar,,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/037562.jpg
data\external\upar\raw\PA100k\release_data\release_data\012626.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/012626.jpg
data\external\upar\raw\PA100k\release_data\release_data\070130.jpg,upar,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/070130.jpg
data\external\upar\raw\PA100k\release_data\release_data\027060.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/027060.jpg
data\external\upar\raw\Market1501\bounding_box_train\1335_c6s3_061892_01.jpg,upar,,,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1335_c6s3_061892_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\070931.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/070931.jpg
data\external\upar\raw\PA100k\release_data\release_data\075817.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/075817.jpg
data\external\upar\raw\PA100k\release_data\release_data\033930.jpg,upar,,,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/033930.jpg
data\external\upar\raw\Market1501\bounding_box_train\0032_c6s1_002876_01.jpg,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0032_c6s1_002876_01.jpg
data\external\upar\raw\PA100k\release_data\release_data\001613.jpg,upar,,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/001613.jpg
