frame_path,source_dataset,source_split,source_person_id,person,man,woman,short_hair,long_hair,bald_hair,black_clothes,white_clothes,red_clothes,blue_clothes,green_clothes,yellow_clothes,brown_clothes,gray_clothes,orange_clothes,pink_clothes,purple_clothes,dress,glasses,hat,backpack,bag,source_annotation_csv,source_image_reference
data\external\upar\raw\Market1501\bounding_box_train\0752_c6s2_063818_04.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0752_c6s2_063818_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c1s4_010956_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c1s4_010956_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c1s4_032481_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c1s4_032481_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c2s2_068157_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c2s2_068157_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c2s2_068182_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c2s2_068182_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c2s2_068182_04.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c2s2_068182_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c2s2_089957_03.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c2s2_089957_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c3s2_071703_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c3s2_071703_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c3s2_071728_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c3s2_071728_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c3s2_071753_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c3s2_071753_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c3s2_092678_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c3s2_092678_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c3s2_092703_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c3s2_092703_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c5s2_071752_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c5s2_071752_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c5s2_072002_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c5s2_072002_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c5s2_093552_03.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c5s2_093552_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c6s2_065893_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c6s2_065893_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c6s2_065918_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c6s2_065918_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c6s2_065968_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c6s2_065968_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c6s2_086768_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c6s2_086768_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c6s2_086818_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c6s2_086818_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0754_c6s2_086843_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0754_c6s2_086843_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c1s4_031856_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c1s4_031856_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_067882_04.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_067882_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_071507_05.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_071507_05.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_071507_09.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_071507_09.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_073607_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_073607_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_073632_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_073632_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_076607_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_076607_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c2s2_080382_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c2s2_080382_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c3s2_074653_04.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c3s2_074653_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c3s2_074678_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c3s2_074678_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c3s2_076428_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c3s2_076428_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c3s2_092453_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c3s2_092453_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c3s2_092578_04.jpg,upar,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c3s2_092578_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c4s4_031160_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c4s4_031160_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c4s4_031410_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c4s4_031410_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c4s4_031435_02.jpg,upar,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c4s4_031435_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c5s2_092952_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c5s2_092952_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c5s2_093052_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c5s2_093052_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_068868_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_068868_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_068893_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_068893_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_070493_01.jpg,upar,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_070493_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_070518_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_070518_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_070543_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_070543_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_071368_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_071368_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_071418_03.jpg,upar,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_071418_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_073443_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_073443_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_073493_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_073493_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_073518_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_073518_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_074768_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_074768_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_074793_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_074793_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_074818_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_074818_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_074843_01.jpg,upar,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_074843_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_077268_02.jpg,upar,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_077268_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_077318_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_077318_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_086593_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_086593_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_086618_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_086618_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_086693_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_086693_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0755_c6s2_086718_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0755_c6s2_086718_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c1s4_011706_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c1s4_011706_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c1s4_011731_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c1s4_011731_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c1s4_014431_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c1s4_014431_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c2s2_069132_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c2s2_069132_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c2s2_069157_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c2s2_069157_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c2s2_069207_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c2s2_069207_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c2s2_069232_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c2s2_069232_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c2s2_069257_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c2s2_069257_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c3s2_072353_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c3s2_072353_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c3s2_072378_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c3s2_072378_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c3s2_072403_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c3s2_072403_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c3s2_074753_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c3s2_074753_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c5s2_075377_04.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c5s2_075377_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c5s2_075402_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c5s2_075402_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c6s2_066618_03.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c6s2_066618_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c6s2_066643_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c6s2_066643_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c6s2_066668_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c6s2_066668_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c6s2_068868_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c6s2_068868_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0757_c6s2_068893_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c6s2_068893_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c1s4_012631_02.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c1s4_012631_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c1s4_012656_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c1s4_012656_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c1s4_037806_02.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c1s4_037806_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c1s4_037856_02.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c1s4_037856_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c1s4_037881_03.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c1s4_037881_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c2s2_070107_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c2s2_070107_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c2s2_070207_02.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c2s2_070207_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c2s2_095357_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c2s2_095357_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c3s2_073278_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c3s2_073278_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c3s2_073303_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c3s2_073303_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c3s2_098103_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c3s2_098103_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c3s2_098128_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c3s2_098128_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c5s2_073752_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c5s2_073752_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c5s2_098552_02.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c5s2_098552_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c5s2_098602_03.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c5s2_098602_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c6s2_067493_02.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c6s2_067493_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c6s2_067518_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c6s2_067518_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\0759_c6s2_092193_01.jpg,upar,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0759_c6s2_092193_01.jpg
